"250189993";GÓRA ŚW,ANNY;null;null;0;2735;17;1968;1984;o
"254180130";GORĘCZYNO;54,2619;18,1625;177;3818;19;2000;2018;o
"249180140";GÓRKI WIELKIE;49,7753;18,8661;370;10174;51;1965;2015;o
"249210090";GORLICE;49,6553;21,1711;300;12417;67;1951;2018;o
"254200030";GÓROWO IŁAWECKIE;54,2947;20,4917;140;11068;65;1952;2018;o
"250239991";GORZKÓW;50,95;23,0167;220;620;4;1991;1994;o
"352150300";GORZÓW WLKP,;52,7411;15,2772;71;24592;68;1951;2018;sk
"252150120";GORZYŃ;52,5689;15,8947;65;22451;69;1950;2018;ko
"252150080";GOŚCIM;52,7628;15,7033;28;10994;65;1952;2018;o
"250160110";GOSTKÓW;50,8386;16,1092;505;10311;60;1954;2014;o
"253160160";GOSTOMIA;53,1886;16,4269;152;10737;62;1956;2018;o
"252190090";GOSTYNIN;52,4253;19,4597;90;9655;58;1951;2010;o
"250170190";GOWOROWICE;50,5444;17,1347;285;9456;50;1964;2014;o
"252140060";GOZDOWICE;52,7669;14,3222;38;10744;62;1956;2018;o
"252170020";GOŁAŃCZ;52,9489;17,2994;95;10655;64;1954;2018;o
"254220030";GOŁDAP;54,3086;22,2706;160;21457;61;1953;2013;ko
"249180060";GOŁKOWICE;49,9203;18,4994;235;2970;18;2001;2018;o
"252200040";GOŁOTCZYZNA;52,7881;20,6897;105;10134;62;1951;2013;o
"251150080";GRABIK;51,6525;15,1114;165;15292;49;1968;2018;ko
"251159992";GRABISZYCE GÓRNE;51;15,2;375;6264;31;1951;1981;o
"250239999";GRABOWIEC;null;null;0;3075;19;1963;1981;o
"251210210";GRABOWIEC;51,1019;21,3853;210;11126;59;1951;2018;o
"249229987";GRABOWNICA;null;null;0;1096;3;1991;1993;k
"251170150";GRABOWNICA;51,4653;17,4631;120;11555;35;1984;2018;ko
"253210320";GRĄDY PODMIEJSKIE;53,8217;21,9503;124;508;4;2015;2018;o
"253229999";GRAJEWO;null;null;0;4502;31;1951;1981;o
"250219996";GRĘBÓW;50,5667;21,8833;160;7090;41;1953;1994;o
"253230130";GRÓDEK;53,0958;23,6586;145;11510;66;1951;2018;o
"250170140";GRODKÓW;50,6764;17,3883;170;21851;69;1950;2018;ko
"252200090";GRÓDKOWO;52,4378;20,1994;100;8841;61;1953;2014;o
"252189993";GRODZIEC;52,0333;18,05;105;3431;22;1973;1995;o
"250180130";GRODZIEC K/OPOLA;50,7022;18,2678;190;10845;62;1952;2014;o
"252220070";GRODZISK;52,5808;22,7314;155;9185;55;1959;2014;o
"250220170";GRODZISKO DOLNE;50,1725;22,4439;200;10713;63;1951;2014;o
"253200220";GRUDUSK;53,0592;20,6292;140;9559;62;1951;2014;o
"253180150";GRUDZIĄDZ;53,4375;18,7094;25;16017;64;1950;2018;ko
"252170130";GRUSZCZYN;52,4294;17,0733;85;8944;61;1957;2018;o
"249209988";GRUSZOWIEC;49,7;20,1833;685;6147;29;1971;2000;o
"249200230";GRYBÓW;49,6192;20,9533;335;11773;64;1951;2015;o
"253140110";GRYFINO;53,2569;14,4844;3;10419;62;1954;2016;o
"251150340";GRYFÓW ŚLĄSKI;51,0286;15,4322;325;12525;67;1951;2018;o
"252150210";GRYŻYNA;52,1867;15,2783;75;9849;64;1954;2018;o
"252160140";GRZEBIENISKO;52,4319;16,5289;100;9582;62;1956;2018;o
"253160040";GRZMIĄCA;53,8358;16,4389;100;10574;57;1961;2018;o
"254160090";GRZYBNICA;54,045;16,4458;90;9625;60;1957;2018;o
"249190650";GUBAŁÓWKA;49,3072;19,9322;1118;7191;34;1985;2018;o
"249199979";GUBAŁÓWKA;49,3056;19,9297;1123;9131;25;1961;1985;k
"251140010";GUBIN;51,9703;14,7106;45;10132;60;1954;2014;o
"252210010";GUTY DUŻE;52,9336;21,2664;120;10869;67;1951;2018;o
"253170050";GWIEŹDZIN;53,7378;17,1939;145;11087;64;1951;2015;o
"252180090";GŁĘBOKIE;52,6417;18,4383;89;3806;20;1999;2018;o
"252189985";GŁĘBOKIE;52,65;18,45;85;1582;5;1988;1992;k
"252190030";GŁODOWO;52,8306;19,2356;104;17465;54;1965;2018;ko
"251160080";GŁOGÓW;51,6692;16,0953;75;8644;48;1968;2016;o
"250170310";GŁOGÓWEK;50,3614;17,8758;210;5998;41;1966;2007;o
"254210030";GŁOWBITY;54,1789;21,0975;56;8233;58;1955;2014;o
"250170390";GŁUBCZYCE;50,1819;17,7947;290;17759;69;1950;2018;ko
"250170330";GŁUCHOŁAZY;50,3022;17,3872;350;14512;51;1968;2018;ko
"250169990";GŁUSZYCA;50,6833;16,3667;500;580;4;1988;1992;o
"249219991";HACZÓW;49,6667;21,9;280;4605;30;1964;1994;o
"252230110";HAJNÓWKA;52,7433;23,5761;160;13021;67;1951;2018;o
"249200540";HALA GĄSIENICOWA;49,2439;20,0058;1523;15314;50;1968;2018;ko
"249190680";HALA ORNAK;49,2292;19,8594;1109;13697;46;1970;2015;ko
"251230080";HAŃSK;51,4064;23,4008;180;8566;53;1961;2014;o
"249190510";HARKABUZ;49,5458;19,8144;750;12619;68;1951;2018;o
"354180135";HEL;54,6036;18,8119;1;24592;68;1951;2018;sk
"254189998";HOPOWO;54,255;18,235;0;9041;25;1956;1980;k
"253239996";HOŁODOLINA;null;null;0;2957;18;1973;1991;o
"250239997";HRUBIESZÓW;50,8;23,8833;185;6695;44;1950;1994;o
"249220030";HUCISKO JAWORNICKIE;49,8872;22,3547;320;10067;63;1951;2014;o
"249229999";HUSÓW;49,9833;22,3;330;5686;36;1958;1994;o
"249200350";HUTA;49,465;20,9567;756;10267;52;1963;2015;o
"250190130";HUTKI;50,6822;19,0031;310;11054;58;1957;2015;o
"250200280";IGOŁOMIA;50,0936;20,2564;202;14335;54;1961;2015;ko
"250160020";IMBRAMOWICE;50,9678;16,5733;180;10884;63;1951;2014;o
"252189998";INOWROCŁAW;52,8;18,2333;90;6028;40;1950;1989;o
"253150140";IŃSKO;53,435;15,5408;127;10061;63;1955;2018;o
"249190090";INWAŁD;49,8672;19,3886;350;10135;29;1987;2015;k
"249180260";ISTEBNA-KUBALONKA;49,6036;18,9011;780;13608;46;1960;2009;ko
"249180270";ISTEBNA-MŁODA GÓRA;49,5808;18,8622;820;13170;68;1951;2018;o
"249180280";ISTEBNA-STECÓWKA;49,5847;18,9378;725;13915;69;1950;2018;o
"249180290";ISTEBNA-WIEŚ;49,5689;18,8917;580;9061;48;1971;2018;o
"250199991";IWANOWICE;50,2167;19,9833;280;5966;42;1951;1997;o
"251180080";IWANOWICE K/KALISZA;51,6539;18,3206;130;7360;45;1973;2018;o
"251150230";IWINY;51,2111;15,7069;210;11640;59;1955;2014;o
"249209994";IWKOWA;49,8167;20,5833;310;6382;35;1962;1997;o
"249210150";IWONICZ-ZDRÓJ;49,5672;21,7883;425;12204;34;1961;1994;k
"254170180";IZBICA;54,6772;17,4242;11;3184;15;2004;2018;o
"252180160";IZBICA KUJAWSKA;52,4261;18,7606;112;10601;68;1950;2018;o
"253199997";IŁAWA;53,6;19,55;100;7037;48;1950;1999;o
"252200130";IŁÓW;52,3417;20,0281;80;11364;62;1952;2014;o
"251159995";IŁOWA;51,5;15,2;125;5350;27;1960;1992;o
"251210160";IŁŻA;51,1817;21,2353;200;8685;57;1953;2014;o
"249190560";JABŁONKA;49,4722;19,6958;614;20909;58;1961;2018;k
"252180180";JABŁONKA K/KONINA;52,36;18,1153;105;9991;67;1951;2018;o
"252160190";JABŁONNA K/POZNANIA;52,2075;16,2108;85;8464;53;1965;2018;o
"253199996";JABŁONOWO;null;null;0;3535;23;1951;1980;o
"250209987";JADOWNIKI MOKRE;50,1667;20,75;175;6594;46;1951;1997;o
"250150180";JAGNIĄTKÓW;50,8194;15,6128;550;8011;42;1972;2014;o
"252180040";JAKSICE;52,8542;18,1908;86;9164;67;1951;2018;o
"250200260";JAKUBOWICE;50,1842;20,3236;212;10723;63;1951;2014;o
"250179995";JAKUBOWICE K/RACIB,;null;null;0;1296;8;1968;1977;o
"250150170";JAKUSZYCE;50,8231;15,4419;860;9930;31;1984;2018;ko
"250159999";JAKUSZYCE;50,8167;15,45;860;4857;22;1971;1993;o
"250150040";JANICE;50,9544;15,5336;445;12436;63;1951;2014;o
"251169990";JANISZEWO;51,7667;16,7667;100;6010;36;1956;1992;o
"253230030";JANÓW;53,4597;23,2294;161;9920;61;1956;2018;o
"250220070";JANÓW LUBELSKI;50,7061;22,4186;230;7399;38;1971;2009;o
"252170060";JANOWIEC WIELKOPOLSKI;52,7547;17,4622;95;10215;66;1950;2016;o
"250190010";JANUSZEWICE;50,9419;19,9611;220;3521;22;1997;2018;o
"251210040";JARCZEW;51,8147;21,9733;180;15796;44;1975;2018;k
"250150230";JARKOWICE;50,7283;15,8892;610;8890;43;1971;2014;o
"252220140";JARNICE;52,3753;22,0014;130;4273;26;1988;2014;o
"250170340";JARNOŁTÓWEK;50,2881;17,4378;350;11580;67;1951;2018;o
"250220120";JAROCIN;50,5686;22,3067;183;11949;34;1985;2018;ko
"251190230";JAROSTY;51,4625;19,6919;197;1016;6;2013;2018;o
"250220210";JAROSŁAW;50,0183;22,6964;181;8278;47;1971;2018;o
"249200170";JASIENNA;49,7119;20,8297;380;8853;50;1964;2014;o
"249200250";JASIONÓW;49,5897;20,0258;742;8120;44;1974;2018;o
"253190050";JAŚKOWO;53,8061;19,7358;111;11143;61;1956;2018;o
"249210250";JAŚLISKA;49,44;21,81;440;11395;63;1955;2018;o
"254180030";JASTARNIA;54,6983;18,6722;2;10834;57;1951;2009;o
"253160110";JASTROWIE;53,4256;16,8142;111;9526;49;1958;2016;o
"249200130";JASTRZĘBIA;49,7864;20,8964;288;13140;40;1978;2018;ko
"249189996";JASTRZĘBIE-ZDRÓJ;null;null;0;8857;25;1961;1992;k
"253230010";JASTRZĘBNA PIERWSZA;53,7403;23,2181;120;3928;25;1984;2010;o
"250210090";JASTRZĘBSKA WOLA;50,7247;21,1869;263;4763;25;1994;2018;o
"251180240";JASTRZYGOWICE;51,0011;18,4569;202;9325;60;1956;2016;o
"249210080";JASŁO;49,7394;21,4822;250;4856;24;1995;2018;o
"249219995";JASŁO;49,7333;21,4833;250;7539;41;1951;1992;o
"249190010";JAWISZOWICE;49,9733;19,1217;250;12576;68;1951;2018;o
"251160290";JAWOR;51,0486;16,1892;190;11748;68;1950;2018;o
"253230060";JAŁÓWKA;53,3539;23,3406;170;6167;32;1985;2018;o
"251229994";JEDLANKA;51,9333;22,1167;175;6048;41;1953;1994;o
"250160220";JEDLINA-ZDRÓJ;50,7186;16,3492;440;11774;62;1956;2018;o
"253210250";JEDNOROŻEC;53,1419;21,0506;120;9425;62;1951;2014;o
"250200340";JĘDRZEJÓW-SUDÓŁ;50,6531;20,2756;261;4352;12;2003;2014;k
"251170320";JELCZ-LASKOWICE;51,0436;17,3564;135;10082;30;1989;2018;ko
"350150500";JELENIA GÓRA;50,9003;15,7889;342;24592;68;1951;2018;sk
"253200080";JEMIOŁOWO;53,5617;20,2994;175;10935;66;1951;2018;o
"253190060";JERZWAŁD;53,7825;19,5294;102;9133;57;1951;2009;o
"253170020";JEZIORNA;53,9567;17,9164;135;9970;53;1965;2018;o
"252169996";JEZIORY;52,2667;16,8;85;5267;31;1950;1980;o
"251190040";JEŻÓW;51,8142;19,9681;180;3298;19;1996;2014;o
"254160040";JEŻYCZKI;54,3347;16,3906;10;11306;66;1951;2018;o
"249219998";JODŁOWA;49,8833;21,3167;250;6631;39;1955;1994;o
"249200110";JODŁOWNIK;49,7708;20,2247;384;2378;9;1988;1997;ko
"249190250";JORDANÓW;49,635;19,8294;445;9353;54;1961;2014;o
"250230060";JÓZEFÓW;50,4875;23,0583;257;7510;43;1951;2000;o
"254200020";JUDYTY;54,3222;20,8939;60;10278;56;1956;2013;o
"250169996";JUGÓW;50,6167;16,5333;455;7545;42;1950;1992;o
"250150110";KACZORÓW;50,9064;15,9628;470;12440;63;1955;2018;o
"249180110";KACZYCE;49,8353;18,6083;280;10440;57;1959;2015;o
"253210230";KADZIDŁO;53,2311;21,4519;116;9833;66;1951;2018;o
"250180160";KADŁUB-PIEC;50,6014;18,2786;190;9459;58;1956;2014;o
"253180140";KALISKA;53,4939;18,3861;45;7290;58;1956;2015;o
"351180435";KALISZ;51,7811;18,0808;137;24592;68;1951;2018;sk
"249220270";KALNICA;49,1964;22,4247;577;5470;26;1993;2018;o
"249190110";KALWARIA ZEBRZYDOWSKA;49,8692;19,6919;290;9413;58;1953;2010;o
"249190810";KALWARIA ZEBRZYDOWSKA;49,87;19,6853;312;1188;5;2011;2015;o
"249190380";KAMESZNICA;49,57;19,0644;470;11930;68;1951;2018;o
"253170120";KAMIEŃ KRAJEŃSKI;53,5422;17,5461;120;6574;40;1969;2009;o
"253170140";KAMIENICA;53,4806;17,8131;97;10252;64;1951;2015;o
"250160620";KAMIENICA K/KŁODZKA;50,2272;16,8842;680;7172;34;1984;2018;o
"250160390";KAMIENIEC ZĄBKOWICKI;50,5425;16,8981;285;9885;64;1950;2014;o
"253150230";KAMIENNA;53,0414;15,94;55;10165;66;1952;2018;o
"250160150";KAMIENNA GÓRA;50,7675;16,0375;460;13423;68;1950;2018;o
"253230040";KAMIONKA;53,4331;23,0414;150;11350;66;1951;2018;o
"249220010";KAŃCZUGA;49,9853;22,4072;215;10779;64;1951;2015;o
"251230130";KANIE;51,1375;23,1147;180;10027;63;1951;2014;o
"251140020";KANIÓW;51,9281;14,9167;65;10498;63;1951;2014;o
"252150230";KARGOWA;52,0717;15,8575;65;10223;63;1955;2018;o
"250180020";KARMONKI NOWE;50,9183;18,5794;247;6145;37;1981;2018;o
"250150220";KARPACZ;50,7789;15,7694;575;23712;69;1950;2018;ko
"254170150";KARPNO;54,1078;17,7908;155;9587;55;1959;2015;o
"253160120";KARSIBÓR;53,3631;16,3942;125;10834;63;1955;2018;o
"253140020";KARTLEWO;53,7911;14,7925;21;11061;63;1955;2018;o
"254189996";KARTUZY;54,3333;18,2;220;6104;30;1968;1999;o
"254170040";KARŻNICZKA;54,4875;17,2286;75;11404;33;1986;2018;ko
"253180240";KASPARUS;53,7381;18,3531;94;1520;5;2008;2012;k
"349190650";KASPROWY WIERCH;49,2325;19,9819;1991;24592;68;1951;2018;sk
"254200070";KASZUNY;54,1583;20,3397;89;6920;44;1973;2018;o
"350190560";KATOWICE;50,2406;19,0328;278;24592;68;1951;2018;sk
"250190530";KATOWICE PYRZOWICE;50,4728;19,0761;301;14244;39;1977;2015;k
"254190210";KĄTY RYBACKIE;54,3328;19,2142;2;368;3;2016;2018;o
"251160310";KĄTY WROCŁAWSKIE;51,0331;16,7483;140;9804;63;1951;2014;o
"252200180";KAWĘCZYN;52,1717;20,35;90;3864;24;1995;2018;o
"252209996";KAWĘCZYN;null;null;0;2579;8;1988;2003;ko
"251219998";KAZIMIERZ DOLNY;null;null;0;8108;49;1951;2000;o
"250200240";KAZIMIERZA MAŁA;50,26;20,5344;186;10294;63;1951;2014;o
"251220190";KĘPA;51,0614;22,2492;210;10758;67;1951;2018;o
"250190190";KĘPIE;50,4611;19,9344;300;8673;63;1951;2014;o
"251189998";KĘPNO;51,2833;18;172;4939;31;1950;1980;o
"354210185";KĘTRZYN;54,0672;21,3667;106;19113;53;1966;2018;s
"249190070";KĘTY;49,8789;19,2253;275;10914;60;1951;2010;o
"350200570";KIELCE-SUKÓW;50,8106;20,6922;260;24592;68;1951;2018;sk
"250180530";KIETRZ;50,0822;18,0103;220;11099;67;1951;2018;o
"251180170";KIEłCZYGłÓW;51,2378;18,9825;175;1871;12;2005;2016;o
"253200010";KIKITY;53,9822;20,8569;150;10942;64;1951;2016;o
"252230070";KLEJNIKI;52,8381;23,3903;155;11608;67;1951;2018;o
"252170280";KLĘKA;52,0764;17,425;93;9199;57;1961;2018;o
"252230150";KLESZCZELE;52,5583;23,335;180;10112;67;1951;2018;o
"250210120";KLIMONTÓW;50,6533;21,4503;203;8510;54;1961;2015;o
"250200130";KLISZÓW;50,6125;20,5247;206;9886;67;1951;2018;o
"253179991";KLONOWO;53,45;17,9667;105;320;3;1988;1992;o
"253160060";KLUCZEWO;53,6494;16,1869;145;10584;65;1953;2018;o
"254170170";KLUKI;54,6825;17,3567;2;2190;12;2004;2015;o
"254190120";KMIECIN;54,1892;19,1614;0;19679;57;1962;2018;ko
"250180550";KOBIÓR;50,0669;18,9197;257;12282;64;1951;2015;o
"250189998";KOBYLNO;null;null;0;6731;42;1950;1992;o
"250190060";KOBYŁCZYCE;50,7956;19,3658;260;9508;56;1962;2018;o
"250180120";KOCHCICE;50,7164;18,6775;256;1979;6;1998;2003;k
"249190180";KOCIERZ MOSZCZANICKI;49,7403;19,2547;430;11989;68;1951;2018;o
"251229995";KOCK;51,6333;22,45;150;6443;37;1957;1994;o
"251230010";KODEŃ;51,9225;23,6086;150;8701;62;1951;2013;o
"250210220";KOLBUSZOWA;50,2622;21,7458;200;5774;30;1985;2015;o
"250219988";KOLBUSZOWA;50,2333;21,8;204;10528;40;1950;1989;ko
"253219999";KOLNO;null;null;0;3744;23;1968;1991;o
"251230170";KOLONIA ZAKRĘCIE;51,0125;23,1078;190;4780;24;1991;2014;o
"249220180";KOMAŃCZA;49,3392;22,0633;478;22706;63;1956;2018;k
"252210040";KOMOROWO;52,8325;21,8439;127;1383;9;2001;2009;o
"253189992";KOŃCZEWICE;null;null;0;6213;19;1966;1984;ko
"249189993";KONIAKÓW;null;null;0;992;5;1968;1972;o
"250190070";KONIECPOL;50,7833;19,6911;235;9546;59;1950;2009;o
"250200090";KONIECZNO;50,7931;20,0333;266;9595;62;1952;2014;o
"252180220";KONIN;52,2306;18,2944;85;10516;68;1950;2018;o
"252160210";KONOJAD;52,1453;16,5544;70;11229;67;1951;2018;o
"251200180";KOŃSKIE;51,185;20,4181;245;11565;64;1950;2014;o
"250150120";KOPANIEC;50,8883;15,5508;505;11510;63;1951;2014;o
"250200150";KOPERNIA;50,5333;20,5;190;8018;46;1951;1997;o
"253179998";KOPERNICA;53,7883;17,475;128;4808;27;1987;2015;o
"249190440";KORBIELÓW;49,5686;19,3483;650;13012;68;1951;2018;o
"250170240";KORFANTÓW;50,4811;17,5961;200;15711;65;1950;2018;ko
"252170210";KÓRNIK;52,2453;17,1019;75;24562;68;1951;2018;k
"253170170";KORONOWO;53,3114;17,935;65;12055;65;1950;2015;o
"253180070";KORZENIEWO K/KWIDZYNA;53,7522;18,8614;15;10869;67;1950;2018;o
"252140140";KOSARZYN;52,0592;14,7619;35;7972;51;1963;2014;o
"252160240";KOŚCIAN;52,1028;16,6419;69;10713;68;1950;2018;o
"249190660";KOŚCIELISKO-KIRY;49,2775;19,8694;922;13947;67;1951;2018;o
"251150140";KOŚCIELNA WIEŚ;51,4136;15,1861;145;10818;64;1950;2014;o
"254170140";KOŚCIERZYNA;54,1286;17,9619;190;23852;68;1951;2018;ko
"253170040";KOSOBUDY;53,875;17,7583;145;9792;60;1958;2018;o
"253190170";KOSTKOWO;53,3625;19,9117;159;9223;59;1958;2018;o
"252140090";KOSTRZYN NAD ODRĄ;52,6003;14,6878;25;9757;62;1956;2018;o
"252170160";KOSTRZYN WIELKOPOLSKI;52,4036;17,2094;99;10837;68;1950;2018;o
"354160105";KOSZALIN;54,2044;16,1553;33;24592;68;1951;2018;sk
"249190340";KOSZARAWA;49,6558;19,4044;595;12818;68;1951;2018;o
"254220070";KOWALE OLECKIE;54,1717;22,4228;210;8345;48;1965;2014;o
"253180230";KOWALEWO;53,1597;18,9144;90;9405;66;1951;2018;o
"249200310";KOWANIEC;49,4908;20,0469;623;7013;37;1981;2018;o
"250150190";KOWARY;50,8036;15,8242;430;7483;37;1981;2018;o
"351210488";KOZIENICE;51,5647;21,5436;123;15095;42;1977;2018;s
"250180320";KOŹLE;50,3458;18,1469;170;11497;67;1951;2018;o
"249200030";KOŹMICE WIELKIE;49,9408;20,0375;316;5774;31;1984;2014;o
"251170050";KOŹMIN WIELKOPOLSKI;51,8206;17,4339;130;11234;63;1951;2014;o
"251189999";KOŹMINEK;51,8;18,35;125;6407;42;1950;1992;o
"251159999";KOŻUCHÓW;null;null;0;822;5;1968;1972;o
"352180345";KOŁO;52,1997;18,6603;115;24592;68;1951;2018;sk
"354150100";KOŁOBRZEG;54,1825;15,5797;3;24592;68;1951;2018;sk
"252189997";KOŁODZIEJEWO;52,7167;18,0333;115;4872;31;1950;1980;o
"252180080";KOŁUDA WIELKA;52,7358;18,1489;85;24489;68;1951;2018;k
"254160070";KRĄG;54,2186;16,7008;60;8155;46;1962;2009;o
"253160140";KRAJENKA;53,2972;16,9742;104;10268;60;1958;2018;o
"350190566";KRAKÓW-BALICE;50,0778;19,795;237;24592;68;1951;2018;sk
"250199987";KRAKÓW-BIELANY-KLASZTOR;50,05;19,85;315;9252;45;1954;1999;o
"250190390";KRAKÓW-OBSERWATORIUM;50,0639;19,9586;204;24562;68;1951;2018;k
"252189991";KRAMSK;52,2667;18,4333;85;4448;27;1968;1995;o
"250170270";KRAPKOWICE;50,4744;17,9578;180;10485;64;1950;2014;o
"249229995";KRASICZYN;49,7833;22,5;240;6628;43;1951;1994;o
"251220120";KRASIENIN;51,3583;22,4689;200;9616;63;1951;2014;o
"249210060";KRASNA;49,7872;21,8558;280;11148;63;1951;2014;o
"252209993";KRASNE;null;null;0;6323;41;1954;1995;o
"253239995";KRASNE;null;null;0;5062;26;1965;1991;o
"250229987";KRAŚNIK LUBELSKI;50,9333;22,2667;250;520;4;1988;1992;o
"251239997";KRASNYSTAW;null;null;170;9647;27;1961;1987;k
"250209981";KRASOCIN;50,9;20,1167;240;557;4;1988;1992;o
"251180110";KRASZEWICE;51,5144;18,2225;131;9970;66;1950;2016;o
"252200270";KRASZEWO;52,7908;20,5672;137;167;1;2014;2014;o
"250190170";KRĘCIWILK;50,5453;19,3703;310;1502;9;2001;2009;o
"249210180";KREMPNA;49,5158;21,4894;380;7219;43;1975;2018;o
"250219997";KRĘPA GÓRNA;50,7333;21,35;225;1532;9;1985;1994;o
"250189988";KRÓLÓWKA;null;null;0;8490;49;1951;2000;o
"249200370";KROŚCIENKO;49,4456;20,4317;435;22370;62;1957;2018;k
"249219993";KROSNO;49,7;21,75;270;10578;36;1951;1989;ko
"349210670";KROSNO;49,7067;21,7692;329;12173;34;1985;2018;s
"252159998";KROSNO ODRZAŃSKIE;52,05;15,1167;50;6739;42;1950;1992;o
"251170110";KROTOSZYN;51,7033;17,4325;135;10859;60;1954;2014;o
"250180190";KRUPSKI MŁYN;50,5692;18,6233;225;11194;63;1955;2018;o
"251190080";KRUSZÓW;51,5803;19,5828;210;11490;68;1950;2018;o
"254179997";KRUSZYNA;54,35;17,0333;33;7258;40;1951;1991;o
"249200470";KRYNICA;49,4078;20,9608;582;20878;58;1961;2018;k
"252229994";KRYNICA;52,3;22,3;160;6739;41;1951;1992;o
"254190030";KRYNICA MORSKA;54,38;19,4439;1;10060;64;1951;2016;o
"249209980";KRYNICA-GÓRA PARKOWA;49,4158;20,965;740;2923;8;1955;1985;k
"253220170";KRYPNO KOŚCIELNE;53,2881;22,8789;117;11523;65;1952;2018;o
"250180430";KRYWAŁD;50,21;18,6383;235;6655;44;1974;2018;o
"253150220";KRZĘCIN;53,0819;15,4842;71;9604;57;1961;2018;o
"249190280";KRZECZÓW;49,6836;19,91;548;6001;34;1985;2018;o
"251160050";KRZEMIENIEWO;51,8714;16,8467;110;9370;59;1955;2014;o
"250189999";KRZEPICE;null;null;0;5840;42;1950;1992;o
"252190170";KRZEPOCINEK;52,0008;19,1011;110;10475;67;1951;2018;o
"250160180";KRZESZÓW;50,7494;16,0658;455;10045;51;1963;2014;o
"250199989";KRZESZOWICE;50,1333;19,6333;285;8471;44;1950;1994;o
"252150090";KRZESZYCE;52,5844;15,0122;18;9958;62;1956;2018;o
"253200210";KRZYNOWŁOGA MAŁA;53,1575;20,7914;145;8853;62;1951;2014;o
"252150050";KRZYŻ;52,8811;15,9836;30;21947;69;1950;2018;ko
"253229997";KRZYŻEWO;53,0167;22,75;135;2312;7;1986;1992;k
"250200170";KSIĄŻ WIELKI;50,4422;20,1447;266;10320;63;1951;2014;o
"253209998";KSIĄŻNIK;null;null;0;4881;30;1964;1995;o
"250160450";KUDOWA ZDRÓJ;50,4392;16,2022;360;8670;45;1973;2018;o
"253190310";KULIGI  - N,MIASTO;53,4308;19,6911;98;2719;14;2005;2018;o
"250170070";KUP;50,8108;17,8814;155;10513;62;1951;2014;o
"254190090";KUROWO BRANIEWSKIE;54,23;19,7436;40;3845;22;1997;2018;o
"253210270";KURPIE;53,0492;21,7647;110;9768;60;1957;2018;o
"251210250";KURZACZE;51,0119;21,3742;205;8766;59;1951;2010;o
"252160010";KUŹNICA CZARNKOWSKA;52,9489;16,5183;50;4946;33;1981;2018;o
"249199977";KUŹNICE;49,2667;19,9833;1024;5822;28;1968;1996;o
"250219993";KWASÓW;50,4333;21,0333;205;5171;32;1962;1994;o
"251169996";KWIETNO;16,4667;51,1833;140;304;2;1988;1989;o
"250180040";KŁOBUCK;50,8931;18,9242;245;11971;67;1951;2018;o
"252180210";KŁODAWA;52,2508;18,9158;117;10595;65;1951;2016;o
"350160520";KŁODZKO;50,4369;16,6142;356;24592;68;1951;2018;sk
"249190240";LACHOWICE KRALE;49,6883;19,4178;616;6734;34;1982;2015;o
"253229996";LACHOWO;null;null;0;5266;39;1952;1991;o
"252179994";LĄD;52,2;17,9;90;2012;13;1969;1981;o
"250160520";LĄDEK ZDRÓJ;50,3453;16,885;460;22465;69;1950;2018;ko
"249190480";LALIKI;49,5447;19,0161;680;13831;43;1976;2018;ko
"252150240";LASKI;52,0333;15,3078;45;10826;63;1951;2014;o
"252210110";LASKI;52,5108;21,7344;100;8204;58;1956;2014;o
"250169991";LASÓWKA;50,3167;16,45;725;653;4;1988;1992;o
"250229992";LASZKI;50,0167;22,9;195;7055;42;1952;1994;o
"354170125";LĘBORK;54,5531;17,7569;39;24592;68;1951;2018;sk
"254209998";LECHOWO;null;null;0;536;4;1991;1995;o
"252200120";LEGIONOWO;52,4078;20,9561;94;24496;68;1951;2018;k
"351160415";LEGNICA;51,1925;16,2078;122;24592;68;1951;2018;sk
"254200010";LELKOWO;54,3272;20,2261;118;11044;66;1951;2018;o
"250190110";LELÓW;50,6828;19,6311;270;10564;63;1951;2014;o
"253210190";LESINY WIELKIE;53,3836;21,1333;130;10908;62;1951;2014;o
"349220690";LESKO;49,4664;22,3417;420;23329;65;1954;2018;sk
"249190140";LESKOWIEC;49,7956;19,4467;872;1886;6;1991;1996;k
"251150330";LEŚNA;51,0375;15,2639;230;10578;61;1953;2014;o
"253189998";LEŚNA HUTA;null;null;0;4451;25;1957;1981;o
"250189992";LEŚNICA;null;null;0;2996;19;1981;2000;o
"249220120";LESZCZOWATE;49,5072;22,5478;486;6426;34;1981;2015;o
"252200260";LESZNO;52,2564;20,5856;90;185;1;2014;2014;o
"351160418";LESZNO;51,8356;16,5347;91;23127;61;1958;2018;sk
"250160470";LEWIN KŁODZKI;50,405;16,2939;465;9650;53;1961;2014;o
"250229995";LEŻAJSK;50,25;22,4167;197;13234;43;1951;1993;ko
"250190160";LGOTA GÓRNA;50,6008;19,2353;320;13604;38;1981;2018;k
"249190030";LIBERTÓW;49,9725;19,895;318;3291;13;1985;1997;ko
"253190220";LIDZBARK;53,2544;19,8242;140;11215;33;1986;2018;ko
"254200080";LIDZBARK WARMIŃSKI;54,1358;20,5861;90;24562;68;1951;2018;k
"249199982";LIGASÓWKA-ZĄB;49,3333;19,95;965;1729;10;1985;1994;o
"250180230";LIGOTA GÓRNA;50,485;18,1528;270;2469;14;2001;2014;o
